s,p,o
http://rdf.geohistoricaldata.org/id/directories/entry/980481,http://rdf.geohistoricaldata.org/def/directory#numEntry,294260
http://rdf.geohistoricaldata.org/id/directories/entry/980482,http://rdf.geohistoricaldata.org/def/directory#numEntry,294411
http://rdf.geohistoricaldata.org/id/directories/entry/980483,http://rdf.geohistoricaldata.org/def/directory#numEntry,295307
http://rdf.geohistoricaldata.org/id/directories/entry/980484,http://rdf.geohistoricaldata.org/def/directory#numEntry,295308
http://rdf.geohistoricaldata.org/id/directories/entry/980485,http://rdf.geohistoricaldata.org/def/directory#numEntry,295851
http://rdf.geohistoricaldata.org/id/directories/entry/980486,http://rdf.geohistoricaldata.org/def/directory#numEntry,299198
http://rdf.geohistoricaldata.org/id/directories/entry/980487,http://rdf.geohistoricaldata.org/def/directory#numEntry,299219
http://rdf.geohistoricaldata.org/id/directories/entry/980488,http://rdf.geohistoricaldata.org/def/directory#numEntry,299369
http://rdf.geohistoricaldata.org/id/directories/entry/980489,http://rdf.geohistoricaldata.org/def/directory#numEntry,299397
http://rdf.geohistoricaldata.org/id/directories/entry/980490,http://rdf.geohistoricaldata.org/def/directory#numEntry,299573
http://rdf.geohistoricaldata.org/id/directories/entry/980491,http://rdf.geohistoricaldata.org/def/directory#numEntry,299952
http://rdf.geohistoricaldata.org/id/directories/entry/980492,http://rdf.geohistoricaldata.org/def/directory#numEntry,302194
http://rdf.geohistoricaldata.org/id/directories/entry/980493,http://rdf.geohistoricaldata.org/def/directory#numEntry,302195
http://rdf.geohistoricaldata.org/id/directories/entry/980494,http://rdf.geohistoricaldata.org/def/directory#numEntry,302196
http://rdf.geohistoricaldata.org/id/directories/entry/980495,http://rdf.geohistoricaldata.org/def/directory#numEntry,302897
http://rdf.geohistoricaldata.org/id/directories/entry/980496,http://rdf.geohistoricaldata.org/def/directory#numEntry,303061
http://rdf.geohistoricaldata.org/id/directories/entry/980497,http://rdf.geohistoricaldata.org/def/directory#numEntry,307869
http://rdf.geohistoricaldata.org/id/directories/entry/980498,http://rdf.geohistoricaldata.org/def/directory#numEntry,308412
http://rdf.geohistoricaldata.org/id/directories/entry/980499,http://rdf.geohistoricaldata.org/def/directory#numEntry,308413
http://rdf.geohistoricaldata.org/id/directories/entry/980500,http://rdf.geohistoricaldata.org/def/directory#numEntry,312074
http://rdf.geohistoricaldata.org/id/directories/entry/980501,http://rdf.geohistoricaldata.org/def/directory#numEntry,312403
http://rdf.geohistoricaldata.org/id/directories/entry/980502,http://rdf.geohistoricaldata.org/def/directory#numEntry,312404
http://rdf.geohistoricaldata.org/id/directories/entry/980503,http://rdf.geohistoricaldata.org/def/directory#numEntry,313404
http://rdf.geohistoricaldata.org/id/directories/entry/980504,http://rdf.geohistoricaldata.org/def/directory#numEntry,313630
http://rdf.geohistoricaldata.org/id/directories/entry/980505,http://rdf.geohistoricaldata.org/def/directory#numEntry,314218
http://rdf.geohistoricaldata.org/id/directories/entry/980506,http://rdf.geohistoricaldata.org/def/directory#numEntry,314913
http://rdf.geohistoricaldata.org/id/directories/entry/980507,http://rdf.geohistoricaldata.org/def/directory#numEntry,315338
http://rdf.geohistoricaldata.org/id/directories/entry/980508,http://rdf.geohistoricaldata.org/def/directory#numEntry,318131
http://rdf.geohistoricaldata.org/id/directories/entry/980509,http://rdf.geohistoricaldata.org/def/directory#numEntry,318772
http://rdf.geohistoricaldata.org/id/directories/entry/980510,http://rdf.geohistoricaldata.org/def/directory#numEntry,319900
http://rdf.geohistoricaldata.org/id/directories/entry/980511,http://rdf.geohistoricaldata.org/def/directory#numEntry,319992
http://rdf.geohistoricaldata.org/id/directories/entry/980512,http://rdf.geohistoricaldata.org/def/directory#numEntry,319993
http://rdf.geohistoricaldata.org/id/directories/entry/980513,http://rdf.geohistoricaldata.org/def/directory#numEntry,320472
http://rdf.geohistoricaldata.org/id/directories/entry/980514,http://rdf.geohistoricaldata.org/def/directory#numEntry,320472
http://rdf.geohistoricaldata.org/id/directories/entry/980515,http://rdf.geohistoricaldata.org/def/directory#numEntry,320554
http://rdf.geohistoricaldata.org/id/directories/entry/980516,http://rdf.geohistoricaldata.org/def/directory#numEntry,320555
http://rdf.geohistoricaldata.org/id/directories/entry/980517,http://rdf.geohistoricaldata.org/def/directory#numEntry,320612
http://rdf.geohistoricaldata.org/id/directories/entry/980518,http://rdf.geohistoricaldata.org/def/directory#numEntry,322126
http://rdf.geohistoricaldata.org/id/directories/entry/980519,http://rdf.geohistoricaldata.org/def/directory#numEntry,323370
http://rdf.geohistoricaldata.org/id/directories/entry/980520,http://rdf.geohistoricaldata.org/def/directory#numEntry,328863
http://rdf.geohistoricaldata.org/id/directories/entry/980521,http://rdf.geohistoricaldata.org/def/directory#numEntry,329789
http://rdf.geohistoricaldata.org/id/directories/entry/980522,http://rdf.geohistoricaldata.org/def/directory#numEntry,329790
http://rdf.geohistoricaldata.org/id/directories/entry/980523,http://rdf.geohistoricaldata.org/def/directory#numEntry,330259
http://rdf.geohistoricaldata.org/id/directories/entry/980524,http://rdf.geohistoricaldata.org/def/directory#numEntry,331382
http://rdf.geohistoricaldata.org/id/directories/entry/980525,http://rdf.geohistoricaldata.org/def/directory#numEntry,331625
http://rdf.geohistoricaldata.org/id/directories/entry/980526,http://rdf.geohistoricaldata.org/def/directory#numEntry,338264
http://rdf.geohistoricaldata.org/id/directories/entry/980527,http://rdf.geohistoricaldata.org/def/directory#numEntry,338865
http://rdf.geohistoricaldata.org/id/directories/entry/980528,http://rdf.geohistoricaldata.org/def/directory#numEntry,339581
http://rdf.geohistoricaldata.org/id/directories/entry/980529,http://rdf.geohistoricaldata.org/def/directory#numEntry,340855
http://rdf.geohistoricaldata.org/id/directories/entry/980530,http://rdf.geohistoricaldata.org/def/directory#numEntry,340856
http://rdf.geohistoricaldata.org/id/directories/entry/980531,http://rdf.geohistoricaldata.org/def/directory#numEntry,343234
http://rdf.geohistoricaldata.org/id/directories/entry/980532,http://rdf.geohistoricaldata.org/def/directory#numEntry,343733
http://rdf.geohistoricaldata.org/id/directories/entry/980533,http://rdf.geohistoricaldata.org/def/directory#numEntry,349059
http://rdf.geohistoricaldata.org/id/directories/entry/980534,http://rdf.geohistoricaldata.org/def/directory#numEntry,349142
http://rdf.geohistoricaldata.org/id/directories/entry/980535,http://rdf.geohistoricaldata.org/def/directory#numEntry,350940
http://rdf.geohistoricaldata.org/id/directories/entry/980536,http://rdf.geohistoricaldata.org/def/directory#numEntry,351375
http://rdf.geohistoricaldata.org/id/directories/entry/980537,http://rdf.geohistoricaldata.org/def/directory#numEntry,352460
http://rdf.geohistoricaldata.org/id/directories/entry/980538,http://rdf.geohistoricaldata.org/def/directory#numEntry,353096
http://rdf.geohistoricaldata.org/id/directories/entry/980539,http://rdf.geohistoricaldata.org/def/directory#numEntry,354529
http://rdf.geohistoricaldata.org/id/directories/entry/980540,http://rdf.geohistoricaldata.org/def/directory#numEntry,355020
http://rdf.geohistoricaldata.org/id/directories/entry/980541,http://rdf.geohistoricaldata.org/def/directory#numEntry,355020
http://rdf.geohistoricaldata.org/id/directories/entry/980542,http://rdf.geohistoricaldata.org/def/directory#numEntry,355116
http://rdf.geohistoricaldata.org/id/directories/entry/980543,http://rdf.geohistoricaldata.org/def/directory#numEntry,356411
http://rdf.geohistoricaldata.org/id/directories/entry/980544,http://rdf.geohistoricaldata.org/def/directory#numEntry,357061
http://rdf.geohistoricaldata.org/id/directories/entry/980545,http://rdf.geohistoricaldata.org/def/directory#numEntry,358325
http://rdf.geohistoricaldata.org/id/directories/entry/980546,http://rdf.geohistoricaldata.org/def/directory#numEntry,363357
http://rdf.geohistoricaldata.org/id/directories/entry/980547,http://rdf.geohistoricaldata.org/def/directory#numEntry,364128
http://rdf.geohistoricaldata.org/id/directories/entry/980548,http://rdf.geohistoricaldata.org/def/directory#numEntry,364711
http://rdf.geohistoricaldata.org/id/directories/entry/980549,http://rdf.geohistoricaldata.org/def/directory#numEntry,365366
http://rdf.geohistoricaldata.org/id/directories/entry/980550,http://rdf.geohistoricaldata.org/def/directory#numEntry,366480
http://rdf.geohistoricaldata.org/id/directories/entry/980551,http://rdf.geohistoricaldata.org/def/directory#numEntry,369771
http://rdf.geohistoricaldata.org/id/directories/entry/980552,http://rdf.geohistoricaldata.org/def/directory#numEntry,369788
http://rdf.geohistoricaldata.org/id/directories/entry/980553,http://rdf.geohistoricaldata.org/def/directory#numEntry,369789
http://rdf.geohistoricaldata.org/id/directories/entry/980554,http://rdf.geohistoricaldata.org/def/directory#numEntry,370262
http://rdf.geohistoricaldata.org/id/directories/entry/980555,http://rdf.geohistoricaldata.org/def/directory#numEntry,370263
http://rdf.geohistoricaldata.org/id/directories/entry/980556,http://rdf.geohistoricaldata.org/def/directory#numEntry,370536
http://rdf.geohistoricaldata.org/id/directories/entry/980557,http://rdf.geohistoricaldata.org/def/directory#numEntry,374125
http://rdf.geohistoricaldata.org/id/directories/entry/980558,http://rdf.geohistoricaldata.org/def/directory#numEntry,374236
http://rdf.geohistoricaldata.org/id/directories/entry/980559,http://rdf.geohistoricaldata.org/def/directory#numEntry,379206
http://rdf.geohistoricaldata.org/id/directories/entry/980560,http://rdf.geohistoricaldata.org/def/directory#numEntry,383074
http://rdf.geohistoricaldata.org/id/directories/entry/980561,http://rdf.geohistoricaldata.org/def/directory#numEntry,384572
http://rdf.geohistoricaldata.org/id/directories/entry/980562,http://rdf.geohistoricaldata.org/def/directory#numEntry,384907
http://rdf.geohistoricaldata.org/id/directories/entry/980563,http://rdf.geohistoricaldata.org/def/directory#numEntry,386067
http://rdf.geohistoricaldata.org/id/directories/entry/980564,http://rdf.geohistoricaldata.org/def/directory#numEntry,386068
http://rdf.geohistoricaldata.org/id/directories/entry/980565,http://rdf.geohistoricaldata.org/def/directory#numEntry,386069
http://rdf.geohistoricaldata.org/id/directories/entry/980566,http://rdf.geohistoricaldata.org/def/directory#numEntry,387449
http://rdf.geohistoricaldata.org/id/directories/entry/980567,http://rdf.geohistoricaldata.org/def/directory#numEntry,387450
http://rdf.geohistoricaldata.org/id/directories/entry/980568,http://rdf.geohistoricaldata.org/def/directory#numEntry,389569
http://rdf.geohistoricaldata.org/id/directories/entry/980569,http://rdf.geohistoricaldata.org/def/directory#numEntry,390356
http://rdf.geohistoricaldata.org/id/directories/entry/980570,http://rdf.geohistoricaldata.org/def/directory#numEntry,391712
http://rdf.geohistoricaldata.org/id/directories/entry/980571,http://rdf.geohistoricaldata.org/def/directory#numEntry,393431
http://rdf.geohistoricaldata.org/id/directories/entry/980572,http://rdf.geohistoricaldata.org/def/directory#numEntry,393439
http://rdf.geohistoricaldata.org/id/directories/entry/980573,http://rdf.geohistoricaldata.org/def/directory#numEntry,395019
http://rdf.geohistoricaldata.org/id/directories/entry/980574,http://rdf.geohistoricaldata.org/def/directory#numEntry,395500
http://rdf.geohistoricaldata.org/id/directories/entry/980575,http://rdf.geohistoricaldata.org/def/directory#numEntry,396149
http://rdf.geohistoricaldata.org/id/directories/entry/980576,http://rdf.geohistoricaldata.org/def/directory#numEntry,396569
http://rdf.geohistoricaldata.org/id/directories/entry/980577,http://rdf.geohistoricaldata.org/def/directory#numEntry,398089
http://rdf.geohistoricaldata.org/id/directories/entry/980578,http://rdf.geohistoricaldata.org/def/directory#numEntry,399897
http://rdf.geohistoricaldata.org/id/directories/entry/980579,http://rdf.geohistoricaldata.org/def/directory#numEntry,401966
http://rdf.geohistoricaldata.org/id/directories/entry/980580,http://rdf.geohistoricaldata.org/def/directory#numEntry,403245
http://rdf.geohistoricaldata.org/id/directories/entry/980581,http://rdf.geohistoricaldata.org/def/directory#numEntry,405540
http://rdf.geohistoricaldata.org/id/directories/entry/980582,http://rdf.geohistoricaldata.org/def/directory#numEntry,407199
http://rdf.geohistoricaldata.org/id/directories/entry/980583,http://rdf.geohistoricaldata.org/def/directory#numEntry,410096
http://rdf.geohistoricaldata.org/id/directories/entry/980584,http://rdf.geohistoricaldata.org/def/directory#numEntry,410948
http://rdf.geohistoricaldata.org/id/directories/entry/980585,http://rdf.geohistoricaldata.org/def/directory#numEntry,411320
http://rdf.geohistoricaldata.org/id/directories/entry/980586,http://rdf.geohistoricaldata.org/def/directory#numEntry,414320
http://rdf.geohistoricaldata.org/id/directories/entry/980587,http://rdf.geohistoricaldata.org/def/directory#numEntry,414334
http://rdf.geohistoricaldata.org/id/directories/entry/980588,http://rdf.geohistoricaldata.org/def/directory#numEntry,414335
http://rdf.geohistoricaldata.org/id/directories/entry/980589,http://rdf.geohistoricaldata.org/def/directory#numEntry,414339
http://rdf.geohistoricaldata.org/id/directories/entry/980590,http://rdf.geohistoricaldata.org/def/directory#numEntry,414341
http://rdf.geohistoricaldata.org/id/directories/entry/980591,http://rdf.geohistoricaldata.org/def/directory#numEntry,414694
http://rdf.geohistoricaldata.org/id/directories/entry/980592,http://rdf.geohistoricaldata.org/def/directory#numEntry,414694
http://rdf.geohistoricaldata.org/id/directories/entry/980593,http://rdf.geohistoricaldata.org/def/directory#numEntry,417541
http://rdf.geohistoricaldata.org/id/directories/entry/980594,http://rdf.geohistoricaldata.org/def/directory#numEntry,417542
http://rdf.geohistoricaldata.org/id/directories/entry/980595,http://rdf.geohistoricaldata.org/def/directory#numEntry,419182
http://rdf.geohistoricaldata.org/id/directories/entry/980596,http://rdf.geohistoricaldata.org/def/directory#numEntry,420382
http://rdf.geohistoricaldata.org/id/directories/entry/980597,http://rdf.geohistoricaldata.org/def/directory#numEntry,424367
http://rdf.geohistoricaldata.org/id/directories/entry/980598,http://rdf.geohistoricaldata.org/def/directory#numEntry,424407
http://rdf.geohistoricaldata.org/id/directories/entry/980599,http://rdf.geohistoricaldata.org/def/directory#numEntry,424970
http://rdf.geohistoricaldata.org/id/directories/entry/980600,http://rdf.geohistoricaldata.org/def/directory#numEntry,428691
http://rdf.geohistoricaldata.org/id/directories/entry/980601,http://rdf.geohistoricaldata.org/def/directory#numEntry,431736
http://rdf.geohistoricaldata.org/id/directories/entry/980602,http://rdf.geohistoricaldata.org/def/directory#numEntry,431736
http://rdf.geohistoricaldata.org/id/directories/entry/980603,http://rdf.geohistoricaldata.org/def/directory#numEntry,434008
http://rdf.geohistoricaldata.org/id/directories/entry/980604,http://rdf.geohistoricaldata.org/def/directory#numEntry,434009
